Severity,Start_Time,Start_Lat,Start_Lng,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,Stop,Traffic_Signal,Sunrise_Sunset,hour
2,2016-08-12 01:24:00,37.364319,-121.90184,50.0,77.0,30.05,10.0,ESE,17.3,Overcast,0,0,0,0,0,0,0,0,1
3,2016-11-05 05:45:00,33.831505,-118.08429,62.6,77.0,30.01,10.0,WNW,4.6,Overcast,0,0,0,0,0,0,0,0,5
2,2017-09-01 08:25:00,34.189724,-118.939415,59.0,93.0,30.14,2.5,South,4.6,Overcast,0,0,0,0,0,0,0,1,8
2,2016-12-08 10:09:00,33.514114,-117.577545,71.1,73.0,30.04,10.0,WSW,4.6,Overcast,0,0,0,0,0,0,1,1,10
3,2016-12-04 14:52:00,34.074894,-117.750061,73.4,47.0,30.15,10.0,WSW,12.7,Partly Cloudy,0,0,0,0,0,0,0,1,14
3,2016-08-07 10:42:00,42.484119,-83.084846,78.1,68.0,29.82,10.0,WNW,8.1,Scattered Clouds,0,0,0,0,0,0,0,1,10
3,2016-09-08 15:30:00,34.072235,-117.926643,84.2,35.0,29.83,10.0,SSW,10.4,Clear,0,0,0,0,0,0,0,1,15
2,2016-12-10 12:24:00,28.191095,-82.397499,84.2,58.0,30.09,10.0,NNE,6.9,Mostly Cloudy,0,0,0,0,0,0,0,1,12
2,2016-01-08 09:51:00,41.760918,-87.944824,79.0,64.0,30.05,10.0,East,4.6,Scattered Clouds,0,0,0,0,0,0,1,1,9
3,2016-04-09 20:22:00,26.121794,-80.168991,84.0,79.0,30.02,10.0,East,8.1,Partly Cloudy,0,0,0,0,0,0,0,0,20
3,2016-01-08 15:01:00,27.708961,-82.679306,90.0,55.0,30.09,10.0,ENE,3.5,Clear,0,0,1,0,0,0,0,1,15
2,2016-02-08 11:26:00,27.509575,-82.563103,91.9,59.0,30.09,10.0,WSW,4.6,Partly Cloudy,0,0,0,0,0,0,0,1,11
2,2016-04-09 08:01:00,41.200661,-95.957718,64.6,85.0,29.95,10.0,East,6.9,Partly Cloudy,0,0,0,0,0,0,0,1,8
2,2016-11-04 14:51:00,33.895836,-117.489677,75.0,37.0,30.0,10.0,WSW,9.2,Mostly Cloudy,0,0,0,0,0,0,0,1,14
2,2016-09-11 11:45:00,41.760918,-87.944824,55.9,49.0,30.33,10.0,NNE,8.1,Mostly Cloudy,0,0,0,0,0,0,1,1,11
3,2016-11-12 12:39:00,25.93162,-80.204338,75.9,79.0,30.17,10.0,East,16.1,Light Rain,0,0,0,0,0,0,0,1,12
2,2017-02-01 17:53:00,34.268211,-84.863197,55.0,96.0,30.05,9.0,Variable,3.5,Light Rain,0,0,0,0,0,0,0,0,17
2,2016-08-12 15:48:00,41.624233,-73.874207,39.9,41.0,29.86,10.0,West,10.4,Partly Cloudy,0,0,0,1,0,0,0,1,15
3,2016-12-12 04:56:00,42.76149,-71.233353,33.1,96.0,30.07,1.0,ESE,4.6,Light Snow,0,0,0,0,0,0,0,0,4
3,2016-02-04 13:34:00,37.878185,-122.307175,64.0,54.0,30.16,10.0,West,8.1,Mostly Cloudy,0,0,1,0,0,1,0,1,13
2,2016-08-07 15:37:00,34.186649,-118.932182,73.9,64.0,29.99,10.0,WSW,10.4,Clear,0,0,0,0,1,0,0,1,15
2,2016-02-12 09:30:00,34.054352,-118.225761,62.1,16.0,30.02,10.0,Variable,5.8,Clear,0,0,0,0,0,0,1,1,9
2,2016-08-12 13:24:00,42.154961,-71.575684,35.1,78.0,29.81,10.0,West,9.2,Overcast,0,0,0,0,0,1,0,1,13
2,2016-01-06 23:18:00,33.381176,-117.253548,63.0,84.0,29.96,5.0,South,4.6,Haze,0,0,0,0,0,0,0,0,23
3,2016-03-06 03:35:00,34.378597,-118.565254,66.0,70.0,29.08,9.0,CALM,0.0,Fair,0,0,0,0,0,0,0,0,3
2,2016-05-09 09:10:00,34.159065000000005,-82.130768,70.0,78.0,30.27,10.0,Variable,3.5,Clear,0,0,0,0,0,0,0,1,9
2,2016-07-11 08:35:00,42.394032,-88.147453,57.0,67.0,30.32,10.0,South,6.9,Clear,0,0,0,0,0,0,0,1,8
3,2016-06-04 08:42:00,41.35358400000001,-95.900215,45.0,63.0,29.78,10.0,NW,25.3,Light Rain,0,0,0,0,0,0,0,1,8
3,2016-04-09 13:32:00,34.452618,-118.615143,76.0,46.0,28.97,10.0,S,9.0,Fair,0,0,0,0,0,0,0,1,13
2,2016-01-09 11:43:00,28.597149,-81.307236,82.9,82.0,29.94,10.0,SSE,11.5,Clear,0,0,1,0,0,0,1,1,11
2,2016-07-08 15:52:00,41.295937,-96.021484,78.1,54.0,30.02,10.0,ESE,3.5,Mostly Cloudy,0,0,0,0,0,0,0,1,15
2,2016-01-12 08:12:00,41.274643,-73.710205,48.9,77.0,29.57,10.0,West,8.1,Clear,0,0,0,1,0,0,0,1,8
2,2016-08-09 15:29:00,33.843716,-84.371414,91.0,35.0,30.01,10.0,Variable,5.8,Clear,0,0,1,0,0,0,1,1,15
3,2016-02-09 19:29:00,41.224018,-96.043098,70.5,65.0,30.09,10.0,SE,4.6,Scattered Clouds,0,0,0,0,0,0,0,1,19
3,2016-02-12 20:33:00,40.845142,-73.926544,48.0,48.0,29.89,10.0,West,16.1,Mostly Cloudy,0,0,0,0,0,0,0,0,20
3,2016-11-08 08:17:00,28.630995,-81.387535,78.1,93.0,30.12,10.0,WNW,3.5,Overcast,0,0,0,0,1,0,0,1,8
3,2016-07-11 07:52:00,27.806648,-82.662979,70.0,76.0,30.18,10.0,ENE,17.3,Clear,0,0,0,0,0,0,0,1,7
3,2016-04-12 08:00:00,33.690125,-84.500153,45.0,86.0,30.16,5.0,East,8.1,Rain,0,0,0,0,0,0,0,1,8
3,2016-05-05 20:22:00,33.732929,-117.989456,62.6,70.0,29.87,10.0,South,5.8,Clear,0,0,0,0,0,0,0,0,20
3,2016-04-11 20:30:00,37.690563,-122.074356,62.1,67.0,30.13,10.0,ENE,4.6,Clear,0,0,0,0,0,0,0,0,20
2,2016-09-12 10:35:00,42.090687,-86.40937,28.0,72.0,30.46,1.0,West,12.7,Light Snow,0,0,0,0,0,0,0,1,10
3,2016-07-06 20:07:00,34.067173,-117.427895,71.1,59.0,29.83,10.0,West,9.2,Clear,0,0,0,0,0,0,0,0,20
2,2016-04-08 08:47:00,33.927361,-117.419693,71.1,70.0,29.89,9.0,Variable,3.5,Clear,0,0,0,0,0,0,0,1,8
2,2016-07-04 16:18:00,33.986153,-118.252106,66.0,78.0,29.89,7.0,WNW,3.5,Light Rain,0,0,1,0,0,0,0,1,16
3,2016-04-10 16:09:00,41.933289,-87.979507,73.0,55.0,29.99,10.0,East,12.7,Mostly Cloudy,0,0,0,0,0,0,0,1,16
2,2016-01-04 12:50:00,34.132149,-117.59362,73.0,30.0,30.07,10.0,SW,9.2,Partly Cloudy,0,0,0,0,0,0,0,1,12
2,2016-11-10 17:24:00,33.967690000000005,-84.022774,73.4,29.0,30.27,10.0,ENE,6.9,Clear,0,0,1,0,0,0,1,1,17
3,2016-07-09 22:52:00,34.072327,-118.219154,66.0,78.0,30.07,10.0,SE,3.5,Clear,0,0,0,0,1,0,0,0,22
2,2016-08-10 18:25:00,33.856152,-117.99791,78.1,25.0,29.87,10.0,Variable,3.5,Scattered Clouds,0,0,0,0,0,0,0,1,18
3,2016-02-11 06:21:00,28.833357,-81.321869,72.0,91.0,30.17,10.0,NNE,5.8,Overcast,0,0,0,0,0,0,0,0,6
2,2016-11-07 11:49:00,33.641575,-117.171295,78.8,39.0,29.91,10.0,South,10.4,Clear,0,0,0,0,0,0,0,1,11
2,2016-07-06 10:58:00,33.076359000000004,-116.598587,71.1,57.0,29.89,10.0,Variable,5.8,Clear,0,0,0,0,0,1,0,1,10
3,2016-05-04 10:32:00,33.82618,-118.207977,72.0,51.0,30.09,10.0,SSW,6.9,Clear,0,0,0,0,0,0,0,1,10
3,2016-10-09 07:51:00,42.221951,-83.412727,73.0,96.0,29.78,7.0,SSW,13.8,Overcast,0,0,0,0,1,0,0,1,7
2,2016-08-09 07:56:00,28.272762,-81.438034,75.9,79.0,30.11,10.0,NE,4.6,Clear,0,0,0,0,0,0,0,1,7
3,2016-07-12 03:42:00,37.656654,-121.901588,34.0,89.0,30.15,10.0,East,3.5,Clear,0,0,0,0,0,0,0,0,3
3,2016-05-10 02:34:00,38.067833,-122.179771,57.0,64.0,29.98,10.0,SSW,4.6,Clear,0,0,0,0,0,0,0,0,2
2,2016-08-12 22:04:00,37.868114,-122.19593,51.1,92.0,30.16,1.5,NNW,3.5,Overcast,0,0,0,0,1,0,0,0,22
3,2016-01-12 09:27:00,42.64761,-87.952553,39.9,79.0,29.8,10.0,West,10.4,Overcast,0,0,0,0,0,0,0,1,9
2,2016-08-09 15:38:00,41.226971,-96.004692,82.8,55.0,29.9,10.0,ESE,6.9,Clear,0,0,1,0,0,0,1,1,15
3,2016-06-09 07:25:00,38.633221,-90.144257,78.1,84.0,30.12,10.0,South,5.8,Clear,0,0,0,0,0,0,0,1,7
3,2016-06-09 19:41:00,32.787983000000004,-117.114128,69.1,73.0,29.82,10.0,NW,6.9,Clear,0,0,0,0,0,0,0,0,19
3,2016-02-05 14:22:00,37.710648,-122.166687,66.9,59.0,30.04,10.0,WNW,15.0,Scattered Clouds,0,0,0,0,0,0,0,1,14
2,2016-05-09 18:59:00,34.206329,-117.108582,73.4,50.0,29.78,5.0,WSW,9.2,Haze,0,0,0,1,0,0,0,1,18
3,2017-12-01 04:14:00,42.812244,-85.981438,30.0,92.0,29.88,5.0,NNW,10.4,Overcast,0,0,0,0,0,0,0,0,4
2,2016-10-08 19:25:00,34.27245300000001,-118.556114,74.0,52.0,29.03,10.0,SE,5.0,Fair,0,0,0,0,0,0,0,1,19
3,2016-08-06 21:34:00,33.710011,-117.782486,64.0,80.0,29.88,9.0,SW,4.6,Mostly Cloudy,0,0,0,0,0,0,0,0,21
2,2016-07-10 14:42:00,34.195278,-82.161575,68.0,90.0,30.01,3.0,NNE,9.2,Rain,0,0,1,0,0,0,1,1,14
2,2016-01-08 15:28:00,34.164093,-116.308395,100.9,24.0,29.8,10.0,SSE,8.1,Partly Cloudy,0,0,0,0,0,0,0,1,15
2,2016-08-06 11:08:00,38.475349,-121.423851,72.0,51.0,29.88,10.0,South,10.4,Clear,0,0,0,0,0,0,0,1,11
3,2016-09-09 15:34:00,34.034954,-118.33371,71.1,68.0,29.96,10.0,WSW,10.4,Clear,0,0,0,0,0,0,0,1,15
3,2016-07-11 06:33:00,26.231586,-80.136581,75.0,62.0,30.12,10.0,ENE,11.5,Overcast,0,0,0,0,0,0,0,1,6
2,2016-12-09 06:11:00,25.878294,-80.355019,81.0,85.0,29.97,10.0,East,3.5,Mostly Cloudy,0,0,0,0,0,0,0,0,6
3,2016-12-07 18:51:00,33.632896,-84.400795,89.1,45.0,30.07,10.0,WSW,6.9,Scattered Clouds,0,0,0,0,0,0,0,1,18
3,2016-08-06 15:34:00,33.824276,-118.206665,70.0,68.0,29.85,10.0,SSW,10.4,Clear,0,0,0,0,1,0,0,1,15
2,2017-03-01 21:09:00,37.408218,-122.003769,55.0,83.0,29.92,6.0,SE,19.6,Light Rain,0,0,0,0,0,0,0,0,21
3,2016-06-09 10:06:00,33.639171999999995,-81.740425,77.0,65.0,30.28,10.0,WSW,6.9,Clear,0,0,0,0,0,0,0,1,10
2,2016-09-09 06:06:00,28.330816,-82.649719,72.0,93.0,30.03,10.0,NE,3.5,Clear,0,0,1,0,0,0,1,0,6
3,2016-02-06 18:00:00,32.802971,-116.940094,82.4,42.0,29.9,10.0,West,9.2,Clear,0,0,0,0,1,0,0,1,18
2,2017-12-01 14:03:00,25.627335,-80.379433,79.0,54.0,30.27,10.0,East,16.1,Partly Cloudy,0,0,0,0,0,0,1,1,14
2,2016-12-08 14:53:00,33.705051,-117.389259,89.6,40.0,29.96,10.0,SW,9.2,Clear,0,0,0,0,0,0,1,1,14
3,2016-10-08 22:34:00,37.88406,-122.053337,66.9,52.0,29.86,10.0,SSW,6.9,Clear,0,0,0,0,0,0,0,0,22
2,2017-03-01 08:08:00,41.319576,-73.718796,36.0,93.0,30.1,2.5,NE,8.1,Overcast,0,0,0,0,0,0,0,1,8
2,2016-09-11 17:57:00,26.542276,-81.915596,71.1,66.0,30.0,10.0,West,4.6,Clear,0,0,1,0,0,0,0,0,17
2,2017-03-01 19:36:00,39.50367,-121.45974,48.0,89.0,29.88,9.0,SSE,15.0,Light Rain,0,0,0,0,0,0,1,0,19
2,2016-12-04 08:12:00,33.882679,-117.643646,62.1,72.0,30.19,10.0,WNW,4.6,Clear,0,0,0,0,0,0,0,1,8
3,2016-10-12 13:16:00,41.05653,-73.515114,32.0,50.0,30.34,10.0,WNW,11.5,Mostly Cloudy,0,0,0,0,1,0,0,1,13
3,2016-08-08 22:02:00,34.067448,-117.981911,73.4,69.0,29.82,10.0,South,11.5,Clear,0,0,0,0,0,0,0,0,22
2,2016-05-07 12:58:00,37.637959,-122.404564,66.0,59.0,30.01,10.0,WNW,19.6,Partly Cloudy,0,0,0,0,0,0,0,1,12
3,2016-04-08 10:32:00,33.5224,-117.163124,80.6,51.0,29.93,10.0,WSW,3.5,Clear,0,0,0,0,0,0,0,1,10
2,2016-08-11 01:31:00,34.182148,-117.273361,58.6,46.0,30.09,10.0,ENE,4.6,Clear,0,0,0,0,0,0,0,0,1
3,2016-10-04 18:15:00,34.029877,-118.442566,62.1,72.0,29.93,10.0,SW,6.9,Overcast,0,0,0,0,0,0,0,1,18
2,2016-11-10 12:18:00,38.452553,-121.37175,68.0,49.0,30.04,10.0,SSW,10.4,Clear,0,0,1,0,0,0,1,1,12
3,2016-11-10 10:57:00,33.781532,-84.390869,64.0,50.0,30.39,10.0,SE,6.9,Clear,0,0,0,0,0,0,1,1,10
2,2016-03-10 08:03:00,33.892258,-84.326317,59.0,87.0,30.01,10.0,NNE,3.5,Clear,0,0,0,0,0,0,1,1,8
2,2017-09-01 08:17:00,42.301788,-71.12619,10.9,59.0,30.67,10.0,West,12.7,Partly Cloudy,0,0,1,0,0,0,0,1,8
3,2016-12-08 19:38:00,41.275097,-95.881729,78.1,71.0,29.88,10.0,NNW,9.2,Partly Cloudy,0,0,0,0,0,0,0,1,19
2,2016-11-04 20:17:00,33.666271,-117.752548,63.0,72.0,30.08,10.0,SW,4.6,Scattered Clouds,0,0,0,0,0,0,0,0,20
3,2016-08-09 15:50:00,34.036774,-118.02375,78.8,47.0,29.99,10.0,SW,6.9,Clear,0,0,0,0,1,0,0,1,15
3,2016-05-08 17:58:00,33.540318,-81.991806,89.1,59.0,29.91,10.0,WSW,3.5,Partly Cloudy,0,0,0,0,0,0,0,1,17
2,2017-05-01 11:24:00,38.679787,-121.334061,44.6,61.0,30.06,10.0,NW,10.4,Clear,0,0,0,0,0,0,0,1,11
2,2016-09-11 19:46:00,34.435989,-119.641487,63.0,90.0,29.96,10.0,ESE,3.5,Clear,0,0,1,0,0,1,0,0,19
3,2016-03-12 12:54:00,37.784817,-121.306778,57.0,53.0,30.23,10.0,West,5.8,Clear,0,0,0,0,0,0,0,1,12
3,2016-07-10 16:21:00,37.701073,-121.844093,82.9,17.0,29.91,10.0,ENE,6.9,Clear,0,0,0,0,0,0,0,1,16
2,2016-08-09 20:11:00,34.365112,-118.503311,70.0,71.0,29.12,10.0,E,6.0,Fair,0,0,0,0,0,0,0,0,20
3,2016-12-11 14:54:00,33.639171999999995,-81.740425,59.0,42.0,30.26,10.0,NNE,11.5,Clear,0,0,0,0,0,0,0,1,14
3,2016-07-09 09:32:00,33.617668,-84.398369,81.0,58.0,30.22,10.0,WNW,3.5,Partly Cloudy,0,0,0,0,0,0,0,1,9
2,2017-05-01 07:16:00,42.649647,-85.290649,12.0,73.0,29.98,5.0,West,13.8,Light Snow,0,0,0,0,0,0,1,0,7
3,2016-08-12 19:32:00,38.686436,-90.354271,26.1,53.0,30.63,10.0,WNW,11.5,Mostly Cloudy,0,0,0,0,0,0,0,0,19
2,2016-05-09 11:32:00,25.748028,-80.320137,80.1,85.0,30.11,1.0,NE,6.9,Heavy Thunderstorms and Rain,0,0,0,0,0,0,0,1,11
2,2016-05-05 22:01:00,38.698563,-121.00779,50.0,94.0,29.88,10.0,SE,3.5,Mostly Cloudy,0,0,0,0,0,0,1,0,22
2,2016-04-10 07:49:00,42.964512,-85.669266,55.0,93.0,30.17,4.0,East,5.8,Overcast,0,0,1,0,0,0,1,1,7
2,2016-03-04 01:20:00,34.03603,-118.173576,60.1,80.0,30.07,10.0,East,3.5,Clear,0,0,0,0,0,0,0,0,1
2,2016-05-05 07:18:00,38.63718400000001,-121.38298,57.2,72.0,29.84,9.0,SE,5.8,Clear,0,0,0,0,0,0,1,1,7
2,2016-06-08 19:15:00,38.510445,-121.448868,78.1,43.0,29.75,10.0,South,9.2,Clear,0,0,0,0,0,0,0,1,19
3,2016-06-06 17:16:00,34.164516,-118.29657,75.9,46.0,29.75,10.0,South,11.5,Clear,0,0,0,0,0,0,0,1,17
2,2016-10-11 19:56:00,42.003052,-88.181755,52.0,61.0,29.97,10.0,WSW,10.4,Clear,0,0,0,0,0,0,0,0,19
2,2016-09-07 17:20:00,34.107079,-117.91658,84.2,42.0,29.95,10.0,SSW,8.1,Clear,0,0,0,0,0,0,0,1,17
2,2016-08-03 10:36:00,39.106014,-84.147224,65.1,43.0,30.18,10.0,SSW,11.5,Clear,0,0,0,0,0,0,0,1,10
3,2016-08-07 16:56:00,42.262074,-85.198586,84.0,56.0,29.75,10.0,WSW,16.1,Partly Cloudy,0,0,0,0,0,0,0,1,16
3,2016-02-11 06:52:00,41.838318,-87.630821,63.0,78.0,30.06,10.0,SSE,3.5,Overcast,0,0,0,0,0,0,0,0,6
2,2016-05-12 20:02:00,43.002407,-83.733376,33.1,78.0,30.08,10.0,SW,3.5,Clear,0,0,0,0,0,0,1,0,20
3,2017-10-01 09:06:00,27.821062,-82.664856,55.0,86.0,30.45,10.0,ENE,10.4,Clear,0,0,0,0,0,0,0,1,9
2,2016-12-09 11:42:00,37.506935,-122.338486,68.0,52.0,29.93,10.0,West,10.4,Partly Cloudy,0,0,0,0,0,0,0,1,11
2,2016-11-07 14:19:00,33.946296999999994,-117.388641,89.1,28.0,29.8,10.0,West,9.2,Clear,0,0,0,0,0,0,0,1,14
3,2016-01-08 21:17:00,34.056049,-118.183029,70.0,78.0,29.96,10.0,Variable,3.5,Mostly Cloudy,0,0,0,0,0,0,0,0,21
3,2016-08-08 06:55:00,27.821062,-82.664856,75.9,94.0,29.94,10.0,NE,4.6,Light Rain,0,0,0,0,0,0,0,0,6
2,2016-02-05 17:35:00,33.920967,-117.208931,79.3,33.0,29.92,10.0,WNW,15.0,Clear,0,0,0,0,0,0,0,1,17
3,2016-09-11 22:02:00,32.79496,-116.977112,62.6,34.0,30.0,10.0,North,3.5,Clear,0,0,0,0,0,0,0,0,22
2,2016-01-12 12:59:00,33.758179,-84.34922,54.0,38.0,30.02,10.0,WNW,11.5,Clear,0,0,0,0,0,0,0,1,12
2,2016-07-09 14:30:00,36.988407,-121.953369,73.9,48.0,29.95,10.0,SW,8.1,Clear,0,0,1,0,0,0,0,1,14
2,2016-02-06 16:42:00,34.000702000000004,-117.844833,91.4,31.0,29.94,10.0,West,12.7,Clear,0,0,0,0,0,0,0,1,16
3,2016-02-09 11:37:00,37.683975,-122.128075,72.0,44.0,29.95,10.0,WSW,5.8,Clear,0,0,0,0,0,0,0,1,11
2,2016-08-09 11:46:00,37.348045,-122.059784,72.0,57.0,30.1,10.0,Variable,6.9,Clear,0,0,0,0,0,0,0,1,11
2,2016-03-12 13:51:00,41.143555,-96.023659,33.3,95.0,30.22,1.5,ESE,4.6,Light Snow,0,0,1,0,0,0,1,1,13
3,2016-01-09 08:45:00,27.269512,-82.448784,79.0,84.0,29.85,10.0,ESE,12.7,Mostly Cloudy,0,0,0,0,0,0,0,1,8
2,2016-02-11 16:13:00,33.922523,-84.505211,75.0,60.0,30.29,10.0,ESE,4.6,Overcast,0,0,0,0,0,0,0,1,16
2,2016-10-05 16:03:00,41.200092,-96.138641,75.9,50.0,29.82,10.0,ESE,4.6,Clear,0,0,0,0,0,0,0,1,16
2,2016-08-09 10:37:00,40.712234,-89.532471,75.9,100.0,29.93,9.0,WSW,8.1,Light Rain,0,0,0,0,0,0,0,1,10
2,2016-11-09 11:27:00,37.86365900000001,-121.218956,77.0,42.0,30.03,10.0,NW,9.2,Clear,0,0,0,0,0,0,0,1,11
2,2016-11-10 13:15:00,25.702932,-80.317535,86.0,46.0,30.04,10.0,ENE,13.8,Mostly Cloudy,0,0,0,0,0,0,0,1,13
3,2016-07-04 11:26:00,37.73838,-121.600266,73.9,35.0,29.93,10.0,SW,11.5,Clear,0,0,0,0,0,0,0,1,11
3,2016-10-07 14:24:00,34.010075,-84.567451,87.8,49.0,30.0,10.0,NNW,5.8,Scattered Clouds,0,0,0,0,0,0,0,1,14
3,2016-01-11 14:35:00,26.572304,-80.069298,82.0,49.0,30.09,10.0,ENE,16.1,Scattered Clouds,0,0,0,0,0,0,1,1,14
3,2016-11-09 16:26:00,34.037037,-118.377533,66.9,76.0,29.97,10.0,SW,10.4,Clear,0,0,0,0,1,0,1,1,16
2,2016-01-12 15:14:00,41.869946,-88.033051,39.0,82.0,29.89,10.0,West,11.5,Overcast,0,0,0,0,0,0,0,1,15
2,2016-08-09 10:03:00,33.847771,-117.871689,73.9,55.0,30.08,10.0,SSW,4.6,Clear,0,0,0,0,0,0,0,1,10
2,2016-05-04 12:06:00,33.169998,-117.219948,69.1,51.0,30.07,10.0,WSW,5.8,Clear,0,0,0,0,0,0,0,1,12
2,2016-08-11 16:35:00,42.013523,-87.806618,52.0,63.0,30.22,10.0,NE,5.8,Scattered Clouds,0,0,0,0,0,0,0,1,16
2,2016-05-12 12:37:00,41.780174,-87.916672,33.1,89.0,30.05,7.0,South,9.2,Overcast,0,0,0,0,0,0,0,1,12
3,2016-07-11 10:49:00,38.247875,-122.073082,66.7,69.0,30.18,10.0,North,9.2,Clear,0,0,0,0,0,0,0,1,10
2,2017-12-01 17:38:00,39.105122,-122.908287,46.0,89.0,29.97,10.0,South,3.5,Light Rain,0,0,0,0,0,0,0,0,17
2,2016-05-12 17:07:00,33.909187,-118.326515,61.0,75.0,29.93,10.0,West,5.8,Clear,0,0,0,0,0,0,1,0,17
3,2016-04-08 10:42:00,27.968388,-82.401611,80.6,94.0,30.06,4.0,SW,9.2,Light Rain,0,0,0,0,0,0,1,1,10
2,2016-11-08 21:55:00,33.772125,-117.250572,71.1,62.0,29.99,10.0,West,4.6,Clear,0,0,0,0,0,1,0,0,21
2,2017-03-01 17:34:00,41.214397,-73.73597,43.0,89.0,29.6,1.2,ENE,13.8,Rain,0,0,0,0,0,0,0,0,17
2,2016-12-06 03:06:00,34.138237,-118.724548,61.0,78.0,29.96,10.0,ESE,4.6,Overcast,0,0,0,0,0,0,0,0,3
3,2016-09-12 16:21:00,34.072235,-117.926643,62.6,68.0,30.16,8.0,SSW,4.6,Clear,0,0,0,0,0,0,0,1,16
2,2016-12-09 22:03:00,38.454926,-120.867905,53.6,72.0,29.85,10.0,SSW,4.6,Clear,0,0,0,0,0,0,1,0,22
2,2016-05-10 15:24:00,37.279781,-121.957222,73.0,30.0,30.03,10.0,WNW,13.8,Partly Cloudy,0,0,1,0,0,0,1,1,15
2,2016-12-12 05:16:00,42.887341,-83.599113,32.0,92.0,29.73,9.0,SW,9.2,Overcast,0,0,0,0,0,0,1,0,5
2,2017-07-01 15:31:00,42.376442,-72.51989,17.6,86.0,30.17,0.8,NNW,10.4,Light Snow,1,0,0,0,0,0,0,1,15
2,2016-04-10 11:13:00,41.895786,-87.95932,69.1,65.0,30.07,10.0,SSE,9.2,Mostly Cloudy,0,0,0,0,0,0,0,1,11
2,2016-04-05 13:29:00,39.203232,-121.169571,68.0,43.0,29.9,10.0,WSW,5.8,Scattered Clouds,0,0,0,0,0,0,1,1,13
3,2016-02-07 09:29:00,37.56221,-121.905434,73.0,48.0,29.92,10.0,SW,6.9,Clear,0,0,0,0,0,0,0,1,9
2,2016-07-07 05:25:00,33.493835,-81.899864,75.9,82.0,30.01,10.0,Variable,3.5,Clear,0,0,0,0,0,0,0,0,5
2,2016-02-09 19:23:00,34.479038,-82.648819,72.0,73.0,29.94,10.0,NE,11.5,Overcast,0,0,0,0,0,0,0,1,19
3,2016-06-10 15:06:00,32.338184000000005,-81.953583,81.1,63.0,30.01,7.0,North,13.8,Scattered Clouds,0,0,0,0,0,0,0,1,15
2,2016-07-09 22:27:00,33.939178000000005,-117.185066,66.4,78.0,30.06,10.0,SSE,4.6,Clear,0,0,0,0,1,0,0,0,22
2,2017-05-01 08:01:00,41.327385,-72.76825,28.0,45.0,29.92,10.0,WSW,9.2,Scattered Clouds,0,0,1,0,0,0,1,1,8
2,2017-05-01 11:38:00,28.217136,-82.692703,70.0,65.0,29.96,10.0,WSW,4.6,Scattered Clouds,0,0,0,0,0,0,1,1,11
2,2016-06-11 13:02:00,41.892048,-88.105476,66.9,51.0,30.32,10.0,West,6.9,Clear,0,0,1,0,0,0,1,1,13
2,2016-11-11 12:15:00,27.902884000000004,-82.692917,69.1,65.0,30.09,10.0,NE,5.8,Clear,0,0,0,0,0,0,0,1,12
3,2016-03-09 13:03:00,28.493181,-81.433258,75.0,96.0,30.08,2.0,NW,5.8,Light Thunderstorms and Rain,0,0,0,0,0,0,0,1,13
3,2016-11-10 10:02:00,26.655329,-80.069389,81.0,56.0,30.09,10.0,ENE,12.7,Overcast,0,0,0,0,0,0,0,1,10
2,2016-02-11 07:51:00,33.483059000000004,-81.696243,53.6,94.0,30.37,2.5,NE,3.5,Clear,0,0,0,0,0,0,0,1,7
3,2016-10-08 17:48:00,34.050564,-118.214096,75.9,60.0,29.87,10.0,West,4.6,Clear,0,0,0,0,0,0,0,1,17
2,2016-11-07 21:29:00,33.863921999999995,-118.046394,70.0,76.0,29.88,10.0,South,4.6,Clear,0,0,0,0,0,0,0,0,21
2,2016-10-06 16:30:00,33.855453000000004,-117.970833,73.9,40.0,29.87,10.0,South,8.1,Clear,0,0,0,0,0,0,0,1,16
2,2016-12-12 11:35:00,37.784805,-122.233017,55.0,69.0,30.17,10.0,West,9.2,Overcast,0,0,0,0,0,0,0,1,11
2,2016-08-11 07:12:00,42.930969,-83.596779,50.0,74.0,30.15,10.0,SSW,4.6,Partly Cloudy,0,0,0,0,0,0,0,0,7
2,2016-12-07 11:29:00,37.33749,-122.059494,69.1,57.0,30.01,10.0,NNW,10.4,Clear,0,0,0,0,0,0,0,1,11
2,2016-12-08 20:33:00,33.972961,-118.234444,68.0,81.0,29.93,10.0,Variable,3.5,Clear,0,0,0,0,0,0,1,0,20
3,2016-06-10 18:41:00,28.05183,-82.014915,73.4,100.0,29.77,10.0,NNE,12.7,Light Rain,0,0,0,0,0,0,0,1,18
3,2016-12-09 09:20:00,28.911127,-81.271866,80.6,84.0,30.05,10.0,East,6.9,Clear,0,0,0,0,0,0,0,1,9
3,2016-01-08 16:26:00,26.62787800000001,-80.067314,91.9,54.0,30.07,10.0,East,13.8,Scattered Clouds,0,0,0,0,0,0,0,1,16
2,2016-04-10 21:55:00,33.872032,-117.665222,61.0,87.0,29.94,10.0,NNW,3.5,Clear,0,0,0,0,0,0,0,0,21
2,2016-10-11 09:23:00,42.357838,-83.216385,48.0,68.0,30.06,10.0,WSW,15.0,Clear,0,0,1,0,0,0,1,1,9
3,2017-02-01 23:01:00,34.438728000000005,-118.597412,50.0,83.0,29.3,10.0,CALM,0.0,Cloudy,0,0,0,0,0,0,0,0,23
